Start_Date,Job_Title,Department,Department_Code,Job_Term,List_Type,Req_Number,Appointment_Type
09/09/2019 12:00:00 AM,AIRPORT SERVICES MANAGER (PLANNING) (CLASS CODE 8320),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-02216,New Hire/Rehire
09/15/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02498,New Hire/Rehire
09/15/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02499,New Hire/Rehire
08/19/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT SPECIALIST II (ORIGINAL ENTRANCE) (CLASS CODE 0364),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-02119,New Hire/Rehire
09/23/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Public Works Department,500,Probationary,Regular,2019-02654,New Hire/Rehire
09/16/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Chief Administrative Office,220,Limited Term (maximum of three years),Regular and Promotional,2019-02835,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02504,New Hire/Rehire
09/23/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Miscellaneous,700,Probationary,Regular,2019-02212,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02502,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02506,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE OFFICER (ENTRANCE) (CLASS CODE 7110),Police Department,270,Probationary,Regular,2019-02507,New Hire/Rehire
09/22/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02505,New Hire/Rehire
09/23/2019 12:00:00 AM,AUTOMOTIVE MECHANIC I (CLASS CODE 1990),Chief Administrative Office,220,Probationary,Regular,2019-02415,New Hire/Rehire
10/07/2019 12:00:00 AM,GROUNDS PATROL SUPERVISOR (CLASS CODE 7186),Mayor's Office,210,Probationary,Regular,2019-02483,New Hire/Rehire
10/13/2019 12:00:00 AM,EQUIPMENT OPERATOR II,Sanitation Department,300,Probationary,Regular,2019-02705,New Hire/Rehire
10/13/2019 12:00:00 AM,EQUIPMENT OPERATOR II,Sanitation Department,300,Probationary,Regular,2019-02826,New Hire/Rehire
10/14/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Human Services,380,Probationary,Regular,2019-02841,New Hire/Rehire
10/13/2019 12:00:00 AM,POLICE RECRUIT - ACADEMY,Police Department,270,Probationary,Regular,2019-02815,New Hire/Rehire
10/21/2019 12:00:00 AM,RECREATION LIFEGUARD I (CLASS CODE 6110),Miscellaneous,700,Probationary,Regular,2019-02674,New Hire/Rehire
11/04/2019 12:00:00 AM,GROUNDS PATROL OFFICER (CLASS CODE 7185),Miscellaneous,700,Probationary,Regular,2019-02730,New Hire/Rehire
10/14/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT SPECIALIST II (ORIGINAL ENTRANCE) (CLASS CODE 0364),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-02741,New Hire/Rehire
10/21/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST I (CLASS CODE 0361),Chief Administrative Office,220,Probationary,Regular and Promotional,2019-02717,New Hire/Rehire
10/27/2019 12:00:00 AM,EQUIPMENT OPERATOR II,Sanitation Department,300,Probationary,Regular,2019-02827,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02975,New Hire/Rehire
11/04/2019 12:00:00 AM,GROUNDS PATROL OFFICER (CLASS CODE 7185),Mayor's Office,210,Probationary,Regular,2019-02482,New Hire/Rehire
11/04/2019 06:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-02977,New Hire/Rehire
11/04/2019 12:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02975,New Hire/Rehire
11/04/2019 12:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02973,New Hire/Rehire
01/07/2019 12:00:00 AM,INFORMATION TECHNOLOGY SPECIALIST II (CLASS CODE 0163),Chief Administrative Office,220,Probationary,Regular,2018-03041,New Hire/Rehire
01/13/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST II (POLICE RECRUITER) (CLASS CODE 0362),Police Department,270,Probationary,Regular,2018-03543,New Hire/Rehire
01/14/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2018-03489,New Hire/Rehire
01/23/2019 12:00:00 AM,PARKWAYS MAINTENANCE SUPERVISOR IV (CLASS CODE 1622),Parks & Parkways,620,Probationary,Regular,2019-00026,New Hire/Rehire
01/22/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2018-02758,New Hire/Rehire
01/22/2019 12:00:00 AM,FOOD SERVICES WORKER (CLASS CODE 1210),Human Services,380,Probationary,Regular,2018-03393,New Hire/Rehire
01/31/2019 12:00:00 AM,REAL ESTATE ADMINISTRATOR (CLASS CODE 7050),Property Management,450,Probationary,Regular,2019-00342,New Hire/Rehire
01/07/2019 12:00:00 AM,OFFICE ASSISTANT II (ENTRANCE) (CLASS CODE 0060),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2018-03390,New Hire/Rehire
02/11/2019 12:00:00 AM,BUILDING PLAN EXAMINER (HDLC&VCC) (CLASS CODE 4244),Historic Districts and Landmarks Commission,640,Full time,Regular,2019-00179,New Hire/Rehire
02/17/2019 12:00:00 AM,MAINTENANCE ENGINEER (CLASS CODE 2411),Property Management,450,Probationary,Regular,2019-00598,New Hire/Rehire
02/19/2019 12:00:00 AM,FOOD SERVICES WORKER (CLASS CODE 1210),Human Services,380,Probationary,Regular,2019-00410,New Hire/Rehire
02/18/2019 12:00:00 AM,CONSTRUCTION INSPECTOR II (CLASS 4420),Public Works Department,500,Probationary,Regular,2019-00300,New Hire/Rehire
03/04/2019 12:00:00 AM,OFFICE ASSISTANT I (ENTRANCE) (CLASS CODE 0032),Sewerage and Water Board of New Orleans,010D,Full time,Regular and Promotional,2019-00398,New Hire/Rehire
03/11/2019 12:00:00 AM,BUDGET COORDINATOR (CLASS CODE 5179),Health Department,360,Probationary,Regular,2019-00155,New Hire/Rehire
03/18/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-00554,New Hire/Rehire
03/18/2019 12:00:00 AM,ENGINEER INTERN II (CLASS CODE 4021),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-00571,New Hire/Rehire
03/31/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-01087,New Hire/Rehire
04/08/2019 12:00:00 AM,MAINTENANCE ENGINEER (CLASS CODE 2411),Property Management,450,Probationary,Regular,2019-00875,New Hire/Rehire
04/03/2019 05:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-00553,New Hire/Rehire
04/15/2019 12:00:00 AM,MAINTENANCE ENGINEER (CLASS CODE 2411),Property Management,450,Probationary,Regular,2019-00937,New Hire/Rehire
04/10/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR II (CLASS CODE 6029),Human Services,380,Probationary,Regular and Promotional,2019-00418,New Hire/Rehire
04/15/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-00555,New Hire/Rehire
04/15/2019 12:00:00 AM,UTILITY SERVICES MANAGER (SAFETY) (CLASS CODE 3094),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-00674,New Hire/Rehire
04/08/2019 12:00:00 AM,HEALTH PROJECT & PLANNING ANALYST (CLASS CODE 5501),Health Department,360,Full time,Regular,2019-00265,New Hire/Rehire
04/22/2019 12:00:00 AM,INFORMATION TECHNOLOGY SPECIALIST III (ENTERPRISE APPLICATIONS MANAGEMENT) (CLASS CODE 0177),Chief Administrative Office,220,Probationary,Regular and Promotional,2019-00734,New Hire/Rehire
04/29/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-00582,New Hire/Rehire
04/29/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-00585,New Hire/Rehire
04/29/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-00586,New Hire/Rehire
04/29/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-00587,New Hire/Rehire
05/05/2019 12:00:00 AM,POLICE TECHNICAL SPECIALIST I (CRIME SCENE TECHNICIAN) (CLASS CODE 7143),Police Department,270,Probationary,Regular,2019-00563,New Hire/Rehire
05/05/2019 12:00:00 AM,POLICE TECHNICAL SPECIALIST I (CRIME SCENE TECHNICIAN) (CLASS CODE 7143),Police Department,270,Probationary,Regular,2019-00566,New Hire/Rehire
05/05/2019 12:00:00 AM,POLICE TECHNICAL SPECIALIST I (CRIME SCENE TECHNICIAN) (CLASS CODE 7143),Police Department,270,Probationary,Regular,2019-00565,"Other,New Hire/Rehire"
05/05/2019 12:00:00 AM,POLICE TECHNICAL SPECIALIST I (CRIME SCENE TECHNICIAN) (CLASS CODE 7143),Police Department,270,Probationary,Regular,2019-01524,New Hire/Rehire
05/06/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Safety & Permits,260,Probationary,Regular,2019-01198,New Hire/Rehire
05/12/2019 12:00:00 AM,POLICE INVESTIGATIVE SPECIALIST (CLASS CODE 7167),Police Department,270,Probationary,Regular,2019-01172,New Hire/Rehire
05/26/2019 12:00:00 AM,SOCIAL SERVICES WORKER III (CLASS CODE 6034),Police Department,270,Probationary,Regular,2019-01387,New Hire/Rehire
05/13/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR II (CLASS CODE 6029),Human Services,380,Probationary,Regular and Promotional,2019-01272,New Hire/Rehire
05/13/2019 12:00:00 AM,SECURITY MANAGER (CLASS CODE 6179),Human Services,380,Probationary,Regular and Promotional,2019-00924,New Hire/Rehire
05/13/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01268,New Hire/Rehire
05/06/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-00584,New Hire/Rehire
05/20/2019 12:00:00 AM,CAPITAL PROJECTS ADMINISTRATOR (CLASS CODE 4410),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-01225,New Hire/Rehire
05/17/2019 12:00:00 AM,EXECUTIVE ASSISTANT (CLASS CODE 0268),Miscellaneous,700,Probationary,Regular and Promotional,2019-00718,New Hire/Rehire
05/28/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01003,New Hire/Rehire
05/28/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01008,New Hire/Rehire
05/13/2019 12:00:00 AM,OFFICE ASSISTANT I (ENTRANCE) (CLASS CODE 0032),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-01260,New Hire/Rehire
05/28/2019 12:00:00 AM,TOW TRUCK OPERATOR I (CLASS CODE 1917),Public Works Department,500,Probationary,Regular,2019-00789,New Hire/Rehire
05/26/2019 12:00:00 AM,Provisional,Parks & Parkways,620,Provisional,Regular,2019-00538,New Hire/Rehire
05/28/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01720,New Hire/Rehire
06/10/2019 05:00:00 AM,"311 TELECOMMUNICATIONS OPERATOR, TRAINEE (CLASS CODE 7400)",Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-01733,New Hire/Rehire
06/03/2019 12:00:00 AM,BUILDING PLAN EXAMINER (CLASS CODE 4244),Safety & Permits,260,Full time,Regular,2019-00839,New Hire/Rehire
06/03/2019 12:00:00 AM,AIRPORT PRINCIPAL SERVICES AGENT (JANITORIAL) (CLASS CODE 8316),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-00713,New Hire/Rehire
06/03/2019 12:00:00 AM,AIRPORT TECHNICIAN III (MECHANIC) (CLASS CODE 8045),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-01761,New Hire/Rehire
05/28/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01056,New Hire/Rehire
06/10/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Parks & Parkways,620,Probationary,Regular,2019-01737,New Hire/Rehire
06/09/2019 12:00:00 AM,POLICE ACADEMY INSTRUCTOR (CLASS CODE 7135),Police Department,270,Probationary,Regular,2019-01730,New Hire/Rehire
06/02/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-01860,New Hire/Rehire
06/02/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-01861,New Hire/Rehire
06/02/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-01863,New Hire/Rehire
06/02/2019 12:00:00 AM,Emergency,Police Department,270,Emergency (10 day appointment),Regular,2019-01864,New Hire/Rehire
06/10/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01250,New Hire/Rehire
06/24/2019 05:00:00 AM,WATER SERVICE INSPECTOR I (CLASS CODE 3140),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-01857,New Hire/Rehire
07/07/2019 12:00:00 AM,POLICE ACADEMY INSTRUCTOR (CLASS CODE 7135),Police Department,270,Probationary,Regular,2019-01289,New Hire/Rehire
06/10/2019 05:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01269,New Hire/Rehire
05/27/2019 12:00:00 AM,"311 TELECOMMUNICATIONS OPERATOR, TRAINEE (CLASS CODE 7400)",Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-01585,New Hire/Rehire
06/10/2019 12:00:00 AM,LIBRARIAN II (ORIGINAL ENTRANCE) (CLASS CODE 6531),New Orleans Public Library,630,,,2019-01564,New Hire/Rehire
06/10/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-01403,New Hire/Rehire
06/10/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01269,New Hire/Rehire
06/11/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01815,New Hire/Rehire
06/17/2019 12:00:00 AM,PUBLIC WORKS SUPERVISOR I (CLASS CODE 3130),Public Works Department,500,Probationary,Regular,2019-01838,New Hire/Rehire
06/17/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Public Works Department,500,Probationary,Regular,2019-01108,New Hire/Rehire
06/17/2019 12:00:00 AM,TOW TRUCK OPERATOR I (CLASS CODE 1917),Public Works Department,500,Probationary,Regular,2019-01163,New Hire/Rehire
06/17/2019 12:00:00 AM,RECREATION LEADER I (CLASS CODE 6121 ),Miscellaneous,700,Probationary,Regular,2019-01681,New Hire/Rehire
06/10/2019 12:00:00 AM,ENGINEERING TECHNICIAN (CLASS CODE 4018),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-01648,New Hire/Rehire
07/01/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Miscellaneous,700,Probationary,Regular,2019-01589,New Hire/Rehire
06/19/2019 12:00:00 AM,SOCIAL SERVICES WORKER I (CLASS CODE 6042),Human Services,380,Probationary,Regular and Promotional,2019-01561,New Hire/Rehire
06/16/2019 12:00:00 AM,Transient,New Orleans Mosquito and Termite Control Board,685,Transient (3 month appointment),,2019-01580,New Hire/Rehire
06/17/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01270,New Hire/Rehire
06/10/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01952,New Hire/Rehire
06/10/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01954,New Hire/Rehire
06/10/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01957,New Hire/Rehire
06/10/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01949,New Hire/Rehire
06/10/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01950,New Hire/Rehire
07/01/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Public Works Department,500,Probationary,Regular,2019-01594,New Hire/Rehire
06/24/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01649,New Hire/Rehire
07/01/2019 12:00:00 AM,Transient,Miscellaneous,700,Transient (3 month appointment),Regular,2019-01944,New Hire/Rehire
06/16/2019 12:00:00 AM,LABORER (CLASS CODE 1510),New Orleans Mosquito and Termite Control Board,685,Transient (3 month appointment),,2019-01780,New Hire/Rehire
06/24/2019 12:00:00 AM,YOUTH STUDY CENTER MAINTENANCE SUPERINTENDENT (CLASS CODE 2429),Human Services,380,Probationary,Regular and Promotional,2019-01413,New Hire/Rehire
06/24/2019 05:00:00 AM,WATER SERVICE INSPECTOR I (CLASS CODE 3140),Sewerage and Water Board of New Orleans,010D,Full time,Regular,2019-01545,New Hire/Rehire
05/28/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sewerage and Water Board of New Orleans,010D,Probationary,,2019-01396,New Hire/Rehire
06/24/2019 12:00:00 AM,WATER CHEMIST I (MICROBIOLOGY) (CLASS CODE 5240),Sewerage and Water Board of New Orleans,010D,Probationary,Regular and Promotional,2019-01806,New Hire/Rehire
07/07/2019 12:00:00 AM,POLICE INVESTIGATIVE SPECIALIST (CLASS CODE 7167),Police Department,270,Probationary,Regular,2019-02127,New Hire/Rehire
07/07/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Property Management,450,Probationary,Regular,2019-02164,New Hire/Rehire
07/07/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00262,New Hire/Rehire
07/01/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01929,New Hire/Rehire
07/01/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT SUPERVISOR I (BUDGET & PURCHASING) (CLASS CODE 0365),Human Services,380,Probationary,Regular and Promotional,2019-01159,New Hire/Rehire
06/16/2019 12:00:00 AM,TAXICAB OPERATIONS SUPERVISOR (CLASS CODE 6178),Safety & Permits,260,Probationary,Regular and Promotional,2019-01377,New Hire/Rehire
06/29/2019 12:00:00 AM,"OFFICE ASSISTANT, TRAINEE (CLASS CODE 0020)",Human Services,380,Transient (3 month appointment),Regular,2019-02171,New Hire/Rehire
07/15/2019 12:00:00 AM,CAPITAL PROJECTS ADMINISTRATOR (CLASS CODE 4410),New Orleans Aviation Board,900,Probationary,Regular and Promotional,2019-01224,New Hire/Rehire
07/08/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-01903,New Hire/Rehire
07/21/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-01725,New Hire/Rehire
07/21/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00267,New Hire/Rehire
07/17/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01818,New Hire/Rehire
07/17/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-01819,New Hire/Rehire
07/22/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-01982,New Hire/Rehire
07/29/2019 12:00:00 AM,RECREATION LEADER I (CLASS CODE 6121 ),Miscellaneous,700,Probationary,Regular,2019-01680,New Hire/Rehire
07/15/2019 12:00:00 AM,LIBRARY ASSOCIATE I (CLASS CODE 6520),New Orleans Public Library,630,,,2019-01980,New Hire/Rehire
07/29/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Public Works Department,500,Probationary,Regular,2019-01593,New Hire/Rehire
07/29/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Public Works Department,500,Probationary,Regular,2019-01647,New Hire/Rehire
08/12/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-02059,New Hire/Rehire
08/12/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-02060,New Hire/Rehire
08/12/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-02061,New Hire/Rehire
08/12/2019 12:00:00 AM,PARKING ENFORCEMENT OFFICER I (CLASS CODE 7163),Public Works Department,500,Probationary,Regular,2019-02062,New Hire/Rehire
08/18/2019 12:00:00 AM,MANAGEMENT DEVELOPMENT ANALYST II (POLICE RECRUITER) (CLASS CODE 0362),Police Department,270,Probationary,Regular,2019-02252,New Hire/Rehire
07/17/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02080,New Hire/Rehire
07/17/2019 12:00:00 AM,Emergency,Human Services,380,Emergency (10 day appointment),Regular,2019-02327,New Hire/Rehire
08/04/2019 12:00:00 AM,POLICE AIDE (CLASS CODE 7105),Police Department,270,Provisional,Regular,2019-00268,New Hire/Rehire
07/23/2019 12:00:00 AM,YOUTH STUDY CENTER SUPPORT SERVICES SUPERINTENDENT (CLASS CODE 6080),Human Services,380,Probationary,Regular and Promotional,2019-01412,New Hire/Rehire
07/29/2019 12:00:00 AM,HEALTH PROJECT & PLANNING SENIOR ANALYST(COMMUNITY HEALTH IMPROVEMENT PROGRAM LEAD)(CLASS CODE 5510),Health Department,360,Probationary,Regular,2019-01798,New Hire/Rehire
08/08/2019 12:00:00 AM,Provisional,Parks & Parkways,620,Provisional,Regular,2019-01650,New Hire/Rehire
08/09/2019 12:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, PARAMEDIC (CLASS CODE 5171)",Health Department,360,Probationary,Regular,2019-02196,New Hire/Rehire
08/12/2019 12:00:00 AM,CODE ENFORCEMENT ASSISTANT I (CLASS CODE 5316),Sanitation Department,300,Probationary,Regular,2019-02156,New Hire/Rehire
08/11/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02285,New Hire/Rehire
08/18/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02286,New Hire/Rehire
08/18/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02287,New Hire/Rehire
08/07/2019 12:00:00 AM,PRINCIPAL CITY PLANNER (CLASS CODE 4305),City Planning Commission,670,Probationary,Regular and Promotional,2019-01199,New Hire/Rehire
08/19/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01651,New Hire/Rehire
08/19/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-01930,New Hire/Rehire
09/03/2019 12:00:00 AM,AUTOMOTIVE SERVICES SUPERVISOR (CLASS CODE 1994),Chief Administrative Office,220,Probationary,Regular and Promotional,2019-02211,New Hire/Rehire
08/19/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-00697,New Hire/Rehire
08/19/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Parks & Parkways,620,Probationary,Regular,2019-02546,New Hire/Rehire
08/16/2019 12:00:00 AM,"EMERGENCY MEDICAL TECHNICIAN, BASIC (CLASS CODE 5170)",Health Department,360,Probationary,Regular,2019-02361,"New Hire/Rehire,Other"
09/02/2019 05:00:00 AM,311 TELECOMMUNICATIONS OPERATOR (CLASS CODE 7401),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02461,New Hire/Rehire
09/02/2019 05:00:00 AM,311 TELECOMMUNICATIONS OPERATOR (CLASS CODE 7401),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02471,New Hire/Rehire
08/12/2019 12:00:00 AM,Transient,New Orleans Public Library,630,,,2019-02488,"Other,New Hire/Rehire"
09/02/2019 05:00:00 AM,UTILITIES MASTER MAINTENANCE SPECIALIST I (CLASS CODE 3408),Sewerage and Water Board of New Orleans,010D,Probationary,,2019-02067,New Hire/Rehire
08/12/2019 12:00:00 AM,MECHANICAL EQUIPMENT INSPECTOR (CLASS CODE 2240),Safety & Permits,260,Probationary,Regular and Promotional,2019-02249,New Hire/Rehire
08/26/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Public Works Department,500,Probationary,Regular,2019-01646,New Hire/Rehire
08/26/2019 12:00:00 AM,TOW TRUCK OPERATOR I (CLASS CODE 1917),Public Works Department,500,Probationary,Regular,2019-02317,New Hire/Rehire
08/19/2019 05:00:00 AM,NETWORKS MAINTENANCE TECHNICIAN I (CLASS CODE 3301),Sewerage and Water Board of New Orleans,010D,Probationary,Regular,2019-02547,New Hire/Rehire
08/12/2019 12:00:00 AM,REINSTATEMENTS (All classifications),Human Services,380,Probationary,Regular,2019-02370,New Hire/Rehire
09/03/2019 12:00:00 AM,JUVENILE DETENTION COUNSELOR I (CLASS CODE 6028),Human Services,380,Probationary,Regular,2019-02081,New Hire/Rehire
07/22/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sewerage and Water Board of New Orleans,010D,Reinstatement,,2019-02043,New Hire/Rehire
08/26/2019 12:00:00 AM,JUNIOR ACCOUNTANT (CLASS CODE 0420),Finance Department,400,Probationary,Regular,2019-02073,New Hire/Rehire
09/09/2019 12:00:00 AM,JUVENILE DETENTION SUPERVISOR (CLASS CODE 6031),Human Services,380,Probationary,Regular and Promotional,2019-01907,New Hire/Rehire
09/01/2019 12:00:00 AM,LABORER (CLASS CODE 1510),Sanitation Department,300,Probationary,Regular,2019-02289,New Hire/Rehire
08/26/2019 12:00:00 AM,HEALTH PROJECT & PLANNING ANALYST (CLASS CODE 5501),Health Department,360,Probationary,Regular,2019-01601,New Hire/Rehire
08/23/2019 12:00:00 AM,ASSOCIATE CITY PLANNER (CLASS CODE 4301),Health Department,360,Probationary,Regular,2019-02559,New Hire/Rehire
